0.697578, 0.538065, 0.423786, 0.336225, 0.212941, 0.0847674, 0.0259221, 0.00218249, 3.10119e-15
0.701032, 0.542146, 0.427902, 0.340149, 0.216231, 0.0867327, 0.0267927, 0.00230718, 6.0854e-15
0.704341, 0.546062, 0.43186, 0.343929, 0.219409, 0.0886459, 0.0276488, 0.00243248, 1.1212e-14
0.707512, 0.549823, 0.435667, 0.347571, 0.222482, 0.0905083, 0.0284903, 0.00255825, 1.97353e-14
0.710555, 0.553439, 0.439333, 0.351083, 0.225455, 0.0923218, 0.0293172, 0.00268434, 3.34263e-14
0.713477, 0.556917, 0.442865, 0.354471, 0.228331, 0.0940877, 0.0301296, 0.00281059, 5.69727e-14
0.716286, 0.560265, 0.446269, 0.357742, 0.231116, 0.0958077, 0.0309274, 0.00293688, 9.62928e-14
0.718986, 0.563491, 0.449554, 0.360902, 0.233813, 0.0974832, 0.0317109, 0.0030631, 1.56351e-13
0.721586, 0.5666, 0.452724, 0.363956, 0.236426, 0.0991157, 0.0324802, 0.00318913, 2.45883e-13
0.72409, 0.569599, 0.455786, 0.36691, 0.23896, 0.100707, 0.0332354, 0.00331487, 3.76769e-13
0.726503, 0.572494, 0.458745, 0.369767, 0.241417, 0.102257, 0.0339768, 0.00344023, 5.63306e-13
0.72883, 0.575289, 0.461607, 0.372533, 0.2438, 0.103769, 0.0347045, 0.00356514, 8.6269e-13
0.731076, 0.577991, 0.464375, 0.375212, 0.246114, 0.105243, 0.0354187, 0.00368951, 1.29318e-12
0.733245, 0.580603, 0.467054, 0.377808, 0.24836, 0.106681, 0.0361197, 0.00381328, 1.88859e-12
0.735341, 0.58313, 0.469649, 0.380324, 0.250542, 0.108084, 0.0368078, 0.00393639, 2.69921e-12
0.737368, 0.585576, 0.472163, 0.382764, 0.252663, 0.109453, 0.037483, 0.00405878, 3.78841e-12
0.739328, 0.587945, 0.4746, 0.385132, 0.254724, 0.110788, 0.0381457, 0.0041804, 5.23036e-12
